snapshot_date,checkin,checkout,ttt,los,page_offset,rank_in_search,name,price_raw,review_score,review_count,stars,distance,room_type,cancellation,card_text,url
2026-01-28,2026-02-08,2026-02-12,11,4,75,83,Hotel Scherman,"US$1,048",9.2,2359,4,1.1 km from downtown,"Double Queen Room with Two Queen Beds
2 queen beds
Breakfast included
We have 1 left at this price",,"Hotel Scherman
Opens in new window
Hell's Kitchen, New YorkShow on map
1.1 km from downtownSubway Access
Scored 9.2
9.2
Wonderful
2,359 reviews
Location 9.7
Free airport taxi
Double Queen Room with Two Queen Beds
2 queen beds
Breakfast included
We have 1 left at this price
4 nights, 2 adults
US$1,048
Price US$1,048
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-french-quarters-guest-apartments.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=4966704_88773186_3_1_0&highlighted_blocks=4966704_88773186_3_1_0&matching_block_id=4966704_88773186_3_1_0&sr_pri_blocks=4966704_88773186_3_1_0__104769&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,84,The Hotel at Fifth Avenue,US$815,8.0,3952,3,2.3 km from downtown,"Queen Room - Non-Smoking
1 queen bed
Free cancellation","The Hotel at Fifth Avenue
Opens in new window
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
3,952 reviews
Location 9.5
Early 2026 Deal
Queen Room - Non-Smoking
1 queen bed
Free cancellation
4 nights, 2 adults
US$1,015US$815
Original price US$1,015. Current price US$815.
Includes taxes and fees
See availability","The Hotel at Fifth Avenue
Opens in new window
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
3,952 reviews
Location 9.5
Early 2026 Deal
Queen Room - Non-Smoking
1 queen bed
Free cancellation
4 nights, 2 adults
US$1,015US$815
Original price US$1,015. Current price US$815.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/la-quinta-manhattan.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=5620910_335896541_2_0_0&highlighted_blocks=5620910_335896541_2_0_0&matching_block_id=5620910_335896541_2_0_0&sr_pri_blocks=5620910_335896541_2_0_0__81509&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,85,414 Hotel,US$464,6.7,434,,1.1 km from downtown,"Deluxe Queen Suite
Private suite
1 queen bed",,"414 Hotel
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Hell's Kitchen, New YorkShow on map
1.1 km from downtownSubway Access
Scored 6.7
6.7
Review score
434 reviews
Deluxe Queen Suite
Private suite
1 queen bed
4 nights, 2 adults
US$464
Price US$464
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/414-new-york1.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=1335705701_406030375_2_0_0&highlighted_blocks=1335705701_406030375_2_0_0&matching_block_id=1335705701_406030375_2_0_0&sr_pri_blocks=1335705701_406030375_2_0_0__46428&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,86,"Times Square West Hotel, BW Signature Collection",US$423,7.2,744,,1.2 km from downtown,"Queen Room - Non-Smoking
1 queen bed
Breakfast included
Free cancellation
We have 1 left at this price","Times Square West Hotel, BW Signature Collection
Opens in new window
Hell's Kitchen, New YorkShow on map
1.2 km from downtown
Scored 7.2
7.2
Good
744 reviews
Queen Room - Non-Smoking
1 queen bed
Breakfast included
Free cancellation
We have 1 left at this price
4 nights, 2 adults
US$423
Price US$423
Includes taxes and fees
See availability","Times Square West Hotel, BW Signature Collection
Opens in new window
Hell's Kitchen, New YorkShow on map
1.2 km from downtown
Scored 7.2
7.2
Good
744 reviews
Queen Room - Non-Smoking
1 queen bed
Breakfast included
Free cancellation
We have 1 left at this price
4 nights, 2 adults
US$423
Price US$423
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/hotel-west-84th-street-new-york.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=49101015_427975942_2_1_0&highlighted_blocks=49101015_427975942_2_1_0&matching_block_id=49101015_427975942_2_1_0&sr_pri_blocks=49101015_427975942_2_1_0__42297&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,87,Riu Plaza New York Times Square,US$858,8.6,7047,4,1 km from downtown,"Deluxe King Room
1 king bed
Breakfast included
We have 6 left at this price",,"Riu Plaza New York Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1 km from downtownSubway Access
Sustainability certification
Scored 8.6
8.6
Excellent
7,047 reviews
Location 9.5
Early 2026 Deal
Deluxe King Room
1 king bed
Breakfast included
We have 6 left at this price
4 nights, 2 adults
US$1,241US$858
Original price US$1,241. Current price US$858.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/riu-plaza-new-york-times-square.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=139791602_97397666_2_1_0_862624&highlighted_blocks=139791602_97397666_2_1_0_862624&matching_block_id=139791602_97397666_2_1_0_862624&sr_pri_blocks=139791602_97397666_2_1_0_862624_85789&from_sustainable_property_sr=1&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,88,Placemakr Wall Street,"US$1,056",8.7,3285,4,7.3 km from downtown,"Studio Plus
Entire studio • 1 bathroom • 41 m²
2 queen beds",,"Placemakr Wall Street
Opens in new window
Manhattan, New YorkShow on map
7.3 km from downtownSubway Access
Scored 8.7
8.7
Excellent
3,285 reviews
Location 9.3
Free airport taxi
Studio Plus
Entire studio • 1 bathroom • 41 m²
2 queen beds
4 nights, 2 adults
US$1,056
Price US$1,056
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/front-amp-wall.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=768651404_338174832_4_2_0&highlighted_blocks=768651404_338174832_4_2_0&matching_block_id=768651404_338174832_4_2_0&sr_pri_blocks=768651404_338174832_4_2_0__105593&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,89,"Club Quarters Hotel Grand Central, New York",US$767,8.6,4971,4,1.8 km from downtown,"Small Queen Room
1 queen bed
We have 1 left at this price",,"Club Quarters Hotel Grand Central, New York
Opens in new window
Midtown East, New YorkShow on map
1.8 km from downtownSubway Access
Scored 8.6
8.6
Excellent
4,971 reviews
Location 9.5
Small Queen Room
1 queen bed
We have 1 left at this price
4 nights, 2 adults
US$767
Price US$767
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/club-quarters-grand-central.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=48665901_88773299_2_0_0_260773&highlighted_blocks=48665901_88773299_2_0_0_260773&matching_block_id=48665901_88773299_2_0_0_260773&sr_pri_blocks=48665901_88773299_2_0_0_260773_76676&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,90,Pod Times Square,US$497,8.5,19679,3,1.4 km from downtown,"Bunk Pod
2 twin beds
Free cancellation
No prepayment needed – pay at the property
We have 5 left at this price","Pod Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1.4 km from downtownSubway Access
Scored 8.5
8.5
Very Good
19,679 reviews
Location 9.5
Bunk Pod
2 twin beds
Free cancellation
No prepayment needed – pay at the property
We have 5 left at this price
4 nights, 2 adults
US$560US$497
Original price US$560. Current price US$497.
Includes taxes and fees
See availability","Pod Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1.4 km from downtownSubway Access
Scored 8.5
8.5
Very Good
19,679 reviews
Location 9.5
Bunk Pod
2 twin beds
Free cancellation
No prepayment needed – pay at the property
We have 5 left at this price
4 nights, 2 adults
US$560US$497
Original price US$560. Current price US$497.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/pod-times-square.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=237726011_383159592_2_0_0&highlighted_blocks=237726011_383159592_2_0_0&matching_block_id=237726011_383159592_2_0_0&sr_pri_blocks=237726011_383159592_2_0_0__49659&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,91,The Marlton Hotel,"US$1,857",8.5,1047,4,4.1 km from downtown,"Petite Full Room
1 full bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price","The Marlton Hotel
Opens in new window
Greenwich Village, New YorkShow on map
4.1 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,047 reviews
Location 9.6
Petite Full Room
1 full bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
4 nights, 2 adults
US$2,062US$1,857
Original price US$2,062. Current price US$1,857.
Includes taxes and fees
See availability","The Marlton Hotel
Opens in new window
Greenwich Village, New YorkShow on map
4.1 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,047 reviews
Location 9.6
Petite Full Room
1 full bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
4 nights, 2 adults
US$2,062US$1,857
Original price US$2,062. Current price US$1,857.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-marlton.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=66788104_353343479_0_1_0&highlighted_blocks=66788104_353343479_0_1_0&matching_block_id=66788104_353343479_0_1_0&sr_pri_blocks=66788104_353343479_0_1_0__185746&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,92,Hotel Mimosa,US$530,8.4,1162,3,6.1 km from downtown,"Queen Room
1 queen bed
Free cancellation
We have 3 left at this price","Hotel Mimosa
Opens in new window
Chinatown, New YorkShow on map
6.1 km from downtownSubway Access
Scored 8.4
8.4
Very Good
1,162 reviews
Queen Room
1 queen bed
Free cancellation
We have 3 left at this price
4 nights, 2 adults
US$530
Price US$530
Includes taxes and fees
See availability","Hotel Mimosa
Opens in new window
Chinatown, New YorkShow on map
6.1 km from downtownSubway Access
Scored 8.4
8.4
Very Good
1,162 reviews
Queen Room
1 queen bed
Free cancellation
We have 3 left at this price
4 nights, 2 adults
US$530
Price US$530
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/mayor.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=4835603_401597544_0_0_0&highlighted_blocks=4835603_401597544_0_0_0&matching_block_id=4835603_401597544_0_0_0&sr_pri_blocks=4835603_401597544_0_0_0__53038&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,93,Hilton Garden Inn West 35th Street,US$629,8.3,2399,3,2 km from downtown,"King Room
1 king bed",,"Hilton Garden Inn West 35th Street
Opens in new window
Manhattan, New YorkShow on map
2 km from downtownSubway Access
Sustainability certification
Scored 8.3
8.3
Very Good
2,399 reviews
Location 9.6
King Room
1 king bed
4 nights, 2 adults
US$629
Price US$629
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/hilton-garden-inn-new-york-west-35th-street.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=4339601_94262483_2_2_0_941967&highlighted_blocks=4339601_94262483_2_2_0_941967&matching_block_id=4339601_94262483_2_2_0_941967&sr_pri_blocks=4339601_94262483_2_2_0_941967_62898&from_sustainable_property_sr=1&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,94,The Empire Hotel New York,US$653,6.7,4044,4,400 m from downtown,"Standard Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property","The Empire Hotel New York
Opens in new window
Upper West Side, New YorkShow on map
400 m from downtownSubway Access
Scored 6.7
6.7
Review score
4,044 reviews
Standard Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$789US$653
Original price US$789. Current price US$653.
Includes taxes and fees
See availability","The Empire Hotel New York
Opens in new window
Upper West Side, New YorkShow on map
400 m from downtownSubway Access
Scored 6.7
6.7
Review score
4,044 reviews
Standard Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$789US$653
Original price US$789. Current price US$653.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-empire.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=5739701_141511092_2_0_0&highlighted_blocks=5739701_141511092_2_0_0&matching_block_id=5739701_141511092_2_0_0&sr_pri_blocks=5739701_141511092_2_0_0__65270&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,95,Hotel Stanford,US$840,8.0,1082,3,2.3 km from downtown,"Superior Queen Room
1 queen bed
Breakfast included
Free cancellation
We have 4 left at this price","Hotel Stanford
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
1,082 reviews
Location 9.6
Superior Queen Room
1 queen bed
Breakfast included
Free cancellation
We have 4 left at this price
4 nights, 2 adults
US$840
Price US$840
Includes taxes and fees
See availability","Hotel Stanford
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
1,082 reviews
Location 9.6
Superior Queen Room
1 queen bed
Breakfast included
Free cancellation
We have 4 left at this price
4 nights, 2 adults
US$840
Price US$840
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/stanford.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=5672119_422309319_2_1_0&highlighted_blocks=5672119_422309319_2_1_0&matching_block_id=5672119_422309319_2_1_0&sr_pri_blocks=5672119_422309319_2_1_0__84020&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,96,The Belvedere Hotel,US$635,8.0,5285,3,0.9 km from downtown,"Standard King Room
1 king bed",,"The Belvedere Hotel
Opens in new window
Hell's Kitchen, New YorkShow on map
0.9 km from downtownSubway Access
Scored 8.0
8.0
Very Good
5,285 reviews
Location 9.4
Standard King Room
1 king bed
4 nights, 2 adults
US$706US$635
Original price US$706. Current price US$635.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-belvedere-new-york.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=470079709_145700925_2_0_0_220909&highlighted_blocks=470079709_145700925_2_0_0_220909&matching_block_id=470079709_145700925_2_0_0_220909&sr_pri_blocks=470079709_145700925_2_0_0_220909_63486&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,97,Leo House,US$703,8.0,3018,3,2.9 km from downtown,"Standard Double Room with Shared Bathroom
1 full bed
We have 5 left at this price",,"Leo House
Opens in new window
Chelsea, New YorkShow on map
2.9 km from downtownSubway Access
Scored 8.0
8.0
Very Good
3,018 reviews
Location 9.4
Early 2026 Deal
Standard Double Room with Shared Bathroom
1 full bed
We have 5 left at this price
4 nights, 2 adults
US$822US$703
Original price US$822. Current price US$703.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/leo-house.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=50939010_338227858_2_0_0&highlighted_blocks=50939010_338227858_2_0_0&matching_block_id=50939010_338227858_2_0_0&sr_pri_blocks=50939010_338227858_2_0_0__70320&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,98,Hotel St. James,US$748,8.2,3233,2,1.2 km from downtown,"One Full Bed Room
1 full bed",,"Hotel St. James
Opens in new window
Manhattan, New YorkShow on map
1.2 km from downtownSubway Access
Scored 8.2
8.2
Very Good
3,233 reviews
Location 9.7
Early 2026 Deal
One Full Bed Room
1 full bed
4 nights, 2 adults
US$877US$748
Original price US$877. Current price US$748.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/st-james.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=4282801_88773176_0_0_0&highlighted_blocks=4282801_88773176_0_0_0&matching_block_id=4282801_88773176_0_0_0&sr_pri_blocks=4282801_88773176_0_0_0__74787&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,99,"The Cloud One New York-Downtown, by the Motel One Group",US$606,8.7,8576,4,7 km from downtown,"Standard King Room
1 king bed",,"The Cloud One New York-Downtown, by the Motel One Group
Opens in new window
Manhattan, New YorkShow on map
7 km from downtownSubway Access
Sustainability certification
Scored 8.7
8.7
Excellent
8,576 reviews
Location 9.4
Standard King Room
1 king bed
4 nights, 2 adults
US$606
Price US$606
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/project-nyc.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=769541401_421472579_2_2_0&highlighted_blocks=769541401_421472579_2_2_0&matching_block_id=769541401_421472579_2_2_0&sr_pri_blocks=769541401_421472579_2_2_0__60611&from_sustainable_property_sr=1&from=searchresults
2026-01-28,2026-02-08,2026-02-12,11,4,75,100,Hyatt House New York/Chelsea,US$971,8.5,1860,3,2.5 km from downtown,"Den King Room
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price","Hyatt House New York/Chelsea
Opens in new window
Chelsea, New YorkShow on map
2.5 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,860 reviews
Location 9.4
Den King Room
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
4 nights, 2 adults
US$971
Price US$971
Includes taxes and fees
See availability","Hyatt House New York/Chelsea
Opens in new window
Chelsea, New YorkShow on map
2.5 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,860 reviews
Location 9.4
Den King Room
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
4 nights, 2 adults
US$971
Price US$971
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/hyatt-house-new-york-chelsea.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCp8noywbAAgHSAiQzZThkM2U0Ny0xYWRhLTRiNDEtYjUxZC02ZDg1MGU4N2NmNjjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-02-08&checkout=2026-02-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&srpvid=11866993897c0870&srepoch=1769612459&all_sr_blocks=196898401_263834669_2_1_0&highlighted_blocks=196898401_263834669_2_1_0&matching_block_id=196898401_263834669_2_1_0&sr_pri_blocks=196898401_263834669_2_1_0__97098&from=searchresults
